date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:47:53	44041/44041	---M--	200	added ('OK')	image/jpeg	etag:%22ac09-5816e87c50712%22	http://aazztech.com/demos/themes/html/tizara/dist/img/simg-1.jpg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/simg-1.jpg	(from http://aazztech.com/demos/themes/html/tizara/dist/index4.html)
12:47:55	37670/37670	---M--	200	added ('OK')	image/jpeg	etag:%229326-5816e895989d6%22	http://aazztech.com/demos/themes/html/tizara/dist/img/tab2img2.jpg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/tab2img2.jpg	(from http://aazztech.com/demos/themes/html/tizara/dist/index4.html)
12:47:56	48438/48438	---M--	200	added ('OK')	image/jpeg	etag:%22bd36-5816e87d30903%22	http://aazztech.com/demos/themes/html/tizara/dist/img/simg-2.jpg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/simg-2.jpg	(from http://aazztech.com/demos/themes/html/tizara/dist/index4.html)
12:47:56	35298/35298	---M--	200	added ('OK')	image/jpeg	etag:%2289e2-5816e8963980f%22	http://aazztech.com/demos/themes/html/tizara/dist/img/tab2img3.jpg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/tab2img3.jpg	(from http://aazztech.com/demos/themes/html/tizara/dist/index4.html)
12:47:56	15975/15975	---M--	200	added ('OK')	image/png	etag:%223e67-5816e85549393%22	http://aazztech.com/demos/themes/html/tizara/dist/img/map.png	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/map.png	(from http://aazztech.com/demos/themes/html/tizara/dist/index4.html)
12:48:00	31362/31362	---M--	200	added ('OK')	image/jpeg	etag:%227a82-5816e863f2667%22	http://aazztech.com/demos/themes/html/tizara/dist/img/s2.jpg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/s2.jpg	(from http://aazztech.com/demos/themes/html/tizara/dist/index4.html)
12:48:01	4069/4069	---M--	200	added ('OK')	image/jpeg	etag:%22fe5-5816e82c5ed9b%22	http://aazztech.com/demos/themes/html/tizara/dist/img/client1.jpg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/client1.jpg	(from http://aazztech.com/demos/themes/html/tizara/dist/index4.html)
12:48:02	49195/49195	---M--	200	added ('OK')	image/jpeg	etag:%22c02b-5816e8634c23e%22	http://aazztech.com/demos/themes/html/tizara/dist/img/s1.jpg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/s1.jpg	(from http://aazztech.com/demos/themes/html/tizara/dist/index4.html)
12:48:02	35909/35909	---M--	200	added ('OK')	image/jpeg	etag:%228c45-5816e864471df%22	http://aazztech.com/demos/themes/html/tizara/dist/img/s3.jpg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/s3.jpg	(from http://aazztech.com/demos/themes/html/tizara/dist/index4.html)
12:48:03	4583/4583	---M--	200	added ('OK')	image/jpeg	etag:%2211e7-5816e82d2edbc%22	http://aazztech.com/demos/themes/html/tizara/dist/img/client2.jpg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/client2.jpg	(from http://aazztech.com/demos/themes/html/tizara/dist/index4.html)
12:48:03	34244/34244	---M--	200	added ('OK')	image/jpeg	etag:%2285c4-5816e864fa510%22	http://aazztech.com/demos/themes/html/tizara/dist/img/s4.jpg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/s4.jpg	(from http://aazztech.com/demos/themes/html/tizara/dist/index4.html)
12:48:03	5819/5819	---M--	200	added ('OK')	image/jpeg	etag:%2216bb-5816e82d55ebc%22	http://aazztech.com/demos/themes/html/tizara/dist/img/client3.jpg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/client3.jpg	(from http://aazztech.com/demos/themes/html/tizara/dist/index4.html)
12:48:03	3903/3903	---M--	200	added ('OK')	image/jpeg	etag:%22f3f-5816e82dfbefc%22	http://aazztech.com/demos/themes/html/tizara/dist/img/client4.jpg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/client4.jpg	(from http://aazztech.com/demos/themes/html/tizara/dist/index4.html)
12:48:05	27012/27012	---M-Z	200	added ('OK')	application/javascript	etag:%226984-5816e8a5049db-gzip%22	http://aazztech.com/demos/themes/html/tizara/dist/js/script.min.js	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/js/script.min.js	(from http://aazztech.com/demos/themes/html/tizara/dist/index4.html)
12:48:07	263376/263376	---M-Z	200	added ('OK')	text/css	etag:%22404d0-5816e7e096720-gzip%22	http://aazztech.com/demos/themes/html/tizara/dist/style.css	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/style.css	(from http://aazztech.com/demos/themes/html/tizara/dist/index4.html)
12:48:09	71/71	---M--	200	added ('OK')	image/png	etag:%2247-5816e89de4a3d%22	http://aazztech.com/demos/themes/html/tizara/dist/img/transparent.png	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/transparent.png	(from http://aazztech.com/demos/themes/html/tizara/dist/index.html)
12:48:09	450561/450561	---MCZ	200	added ('OK')	text/css	etag:%226e001-5816e7ed419c9-gzip%22	http://aazztech.com/demos/themes/html/tizara/dist/css/plugin.min.css	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/css/plugin.min.css	(from http://aazztech.com/demos/themes/html/tizara/dist/index4.html)
12:48:10	1257/1257	---M--	200	added ('OK')	image/png	etag:%224e9-5816e826afc57%22	http://aazztech.com/demos/themes/html/tizara/dist/img/cl14.png	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/cl14.png	(from http://aazztech.com/demos/themes/html/tizara/dist/index.html)
12:48:10	60174/60174	---M--	200	added ('OK')	image/jpeg	etag:%22eb0e-5816e80e2d98b%22	http://aazztech.com/demos/themes/html/tizara/dist/img/bg1.jpg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/bg1.jpg	(from http://aazztech.com/demos/themes/html/tizara/dist/index4.html)
12:48:13	1554/1554	---M--	200	added ('OK')	image/png	etag:%22612-5816e8274185f%22	http://aazztech.com/demos/themes/html/tizara/dist/img/cl15.png	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/cl15.png	(from http://aazztech.com/demos/themes/html/tizara/dist/index.html)
12:48:15	1525/1525	---M--	200	added ('OK')	image/png	etag:%225f5-5816e8280f940%22	http://aazztech.com/demos/themes/html/tizara/dist/img/cl17.png	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/cl17.png	(from http://aazztech.com/demos/themes/html/tizara/dist/index.html)
12:48:16	1767/1767	---M--	200	added ('OK')	image/png	etag:%226e7-5816e828473e0%22	http://aazztech.com/demos/themes/html/tizara/dist/img/cl18.png	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/cl18.png	(from http://aazztech.com/demos/themes/html/tizara/dist/index.html)
12:48:17	44449/44449	---M--	200	added ('OK')	image/png	etag:%22ada1-5816e87f707dd%22	http://aazztech.com/demos/themes/html/tizara/dist/img/slider_1.png	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/slider_1.png	(from http://aazztech.com/demos/themes/html/tizara/dist/index.html)
12:48:21	30861/30861	---M--	200	added ('OK')	image/png	etag:%22788d-5816e8780745f%22	http://aazztech.com/demos/themes/html/tizara/dist/img/service1.png	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/service1.png	(from http://aazztech.com/demos/themes/html/tizara/dist/index.html)
12:48:23	23599/23599	---M--	200	added ('OK')	image/png	etag:%225c2f-5816e83291c40%22	http://aazztech.com/demos/themes/html/tizara/dist/img/cta-img.png	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/cta-img.png	(from http://aazztech.com/demos/themes/html/tizara/dist/index.html)
12:48:26	21145/21145	---M--	200	added ('OK')	image/jpeg	etag:%225299-5816e80ebd654%22	http://aazztech.com/demos/themes/html/tizara/dist/img/blog-1.jpg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/blog-1.jpg	(from http://aazztech.com/demos/themes/html/tizara/dist/index.html)
