date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:47:11	19188/19188	---M--	200	added ('OK')	application/javascript	date:Sat,%2008%20Dec%202018%2022:20:40%20GMT	https://irtech.biz/TF/prolandix/brolandix/assets/js/popper.min.js	E:/Bhargav/templates/neelotpal3/irtech.biz/TF/prolandix/brolandix/assets/js/popper.min.js	(from https://irtech.biz/TF/prolandix/brolandix/index.html)
14:47:14	48944/48944	---M--	200	added ('OK')	application/javascript	date:Sat,%2008%20Dec%202018%2022:20:40%20GMT	https://irtech.biz/TF/prolandix/brolandix/assets/js/bootstrap.min.js	E:/Bhargav/templates/neelotpal3/irtech.biz/TF/prolandix/brolandix/assets/js/bootstrap.min.js	(from https://irtech.biz/TF/prolandix/brolandix/index.html)
14:47:15	45442/45442	---M--	200	added ('OK')	application/javascript	date:Sat,%2008%20Dec%202018%2022:20:40%20GMT	https://irtech.biz/TF/prolandix/brolandix/assets/js/owl.carousel.min.js	E:/Bhargav/templates/neelotpal3/irtech.biz/TF/prolandix/brolandix/assets/js/owl.carousel.min.js	(from https://irtech.biz/TF/prolandix/brolandix/index.html)
14:47:17	41730/41730	---M--	200	added ('OK')	application/javascript	date:Sat,%2008%20Dec%202018%2022:20:40%20GMT	https://irtech.biz/TF/prolandix/brolandix/assets/js/jquery.magnific-popup.js	E:/Bhargav/templates/neelotpal3/irtech.biz/TF/prolandix/brolandix/assets/js/jquery.magnific-popup.js	(from https://irtech.biz/TF/prolandix/brolandix/index.html)
14:47:18	8416/8416	---M--	200	added ('OK')	application/javascript	date:Sat,%2008%20Dec%202018%2022:20:40%20GMT	https://irtech.biz/TF/prolandix/brolandix/assets/js/wow.min.js	E:/Bhargav/templates/neelotpal3/irtech.biz/TF/prolandix/brolandix/assets/js/wow.min.js	(from https://irtech.biz/TF/prolandix/brolandix/index.html)
14:47:22	141391/141391	---M--	200	added ('OK')	application/javascript	date:Thu,%2002%20Aug%202018%2021:01:06%20GMT	https://irtech.biz/TF/prolandix/brolandix/assets/js/TweenMax.js	E:/Bhargav/templates/neelotpal3/irtech.biz/TF/prolandix/brolandix/assets/js/TweenMax.js	(from https://irtech.biz/TF/prolandix/brolandix/index.html)
14:47:22	661/661	---M--	200	added ('OK')	application/javascript	date:Fri,%2015%20Mar%202019%2004:01:18%20GMT	https://irtech.biz/TF/prolandix/brolandix/assets/js/mousemoveparallax.js	E:/Bhargav/templates/neelotpal3/irtech.biz/TF/prolandix/brolandix/assets/js/mousemoveparallax.js	(from https://irtech.biz/TF/prolandix/brolandix/index.html)
14:47:23	3022/3022	---M--	200	added ('OK')	application/javascript	date:Sun,%2005%20May%202019%2015:58:20%20GMT	https://irtech.biz/TF/prolandix/brolandix/assets/js/contact.js	E:/Bhargav/templates/neelotpal3/irtech.biz/TF/prolandix/brolandix/assets/js/contact.js	(from https://irtech.biz/TF/prolandix/brolandix/index.html)
14:47:25	6122/6122	---M--	200	added ('OK')	application/javascript	date:Fri,%2015%20Mar%202019%2022:41:34%20GMT	https://irtech.biz/TF/prolandix/brolandix/assets/js/main.js	E:/Bhargav/templates/neelotpal3/irtech.biz/TF/prolandix/brolandix/assets/js/main.js	(from https://irtech.biz/TF/prolandix/brolandix/index.html)
14:47:28	115208/115208	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2008%20Dec%202018%2022:20:40%20GMT	https://irtech.biz/TF/prolandix/brolandix/assets/fonts/fa-brands-400.eot	E:/Bhargav/templates/neelotpal3/irtech.biz/TF/prolandix/brolandix/assets/fonts/fa-brands-400.eot	(from https://irtech.biz/TF/prolandix/brolandix/assets/css/fontawesome.min.css)
14:47:30	115208/115208	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2008%20Dec%202018%2022:20:40%20GMT	https://irtech.biz/TF/prolandix/brolandix/assets/fonts/fa-brands-400.eot?	E:/Bhargav/templates/neelotpal3/irtech.biz/TF/prolandix/brolandix/assets/fonts/fa-brands-400d41d.eot	(from https://irtech.biz/TF/prolandix/brolandix/assets/css/fontawesome.min.css)
14:47:31	63272/63272	---M--	200	added ('OK')	font/woff2	date:Sat,%2008%20Dec%202018%2022:20:40%20GMT	https://irtech.biz/TF/prolandix/brolandix/assets/fonts/fa-brands-400.woff2	E:/Bhargav/templates/neelotpal3/irtech.biz/TF/prolandix/brolandix/assets/fonts/fa-brands-400.woff2	(from https://irtech.biz/TF/prolandix/brolandix/assets/css/fontawesome.min.css)
14:47:33	74020/74020	---M--	200	added ('OK')	font/woff	date:Sat,%2008%20Dec%202018%2022:20:40%20GMT	https://irtech.biz/TF/prolandix/brolandix/assets/fonts/fa-brands-400.woff	E:/Bhargav/templates/neelotpal3/irtech.biz/TF/prolandix/brolandix/assets/fonts/fa-brands-400.woff	(from https://irtech.biz/TF/prolandix/brolandix/assets/css/fontawesome.min.css)
14:47:35	114972/114972	---M--	200	added ('OK')	font/ttf	date:Sat,%2008%20Dec%202018%2022:20:40%20GMT	https://irtech.biz/TF/prolandix/brolandix/assets/fonts/fa-brands-400.ttf	E:/Bhargav/templates/neelotpal3/irtech.biz/TF/prolandix/brolandix/assets/fonts/fa-brands-400.ttf	(from https://irtech.biz/TF/prolandix/brolandix/assets/css/fontawesome.min.css)
14:47:39	40792/40792	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2008%20Dec%202018%2022:20:40%20GMT	https://irtech.biz/TF/prolandix/brolandix/assets/fonts/fa-regular-400.eot	E:/Bhargav/templates/neelotpal3/irtech.biz/TF/prolandix/brolandix/assets/fonts/fa-regular-400.eot	(from https://irtech.biz/TF/prolandix/brolandix/assets/css/fontawesome.min.css)
14:47:39	623204/623204	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2008%20Dec%202018%2022:20:40%20GMT	https://irtech.biz/TF/prolandix/brolandix/assets/fonts/fa-brands-400.svg	E:/Bhargav/templates/neelotpal3/irtech.biz/TF/prolandix/brolandix/assets/fonts/fa-brands-400.svg	(from https://irtech.biz/TF/prolandix/brolandix/assets/css/fontawesome.min.css)
14:47:41	40792/40792	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2008%20Dec%202018%2022:20:40%20GMT	https://irtech.biz/TF/prolandix/brolandix/assets/fonts/fa-regular-400.eot?	E:/Bhargav/templates/neelotpal3/irtech.biz/TF/prolandix/brolandix/assets/fonts/fa-regular-400d41d.eot	(from https://irtech.biz/TF/prolandix/brolandix/assets/css/fontawesome.min.css)
14:47:43	14920/14920	---M--	200	added ('OK')	font/woff2	date:Sat,%2008%20Dec%202018%2022:20:40%20GMT	https://irtech.biz/TF/prolandix/brolandix/assets/fonts/fa-regular-400.woff2	E:/Bhargav/templates/neelotpal3/irtech.biz/TF/prolandix/brolandix/assets/fonts/fa-regular-400.woff2	(from https://irtech.biz/TF/prolandix/brolandix/assets/css/fontawesome.min.css)
14:47:45	18184/18184	---M--	200	added ('OK')	font/woff	date:Sat,%2008%20Dec%202018%2022:20:40%20GMT	https://irtech.biz/TF/prolandix/brolandix/assets/fonts/fa-regular-400.woff	E:/Bhargav/templates/neelotpal3/irtech.biz/TF/prolandix/brolandix/assets/fonts/fa-regular-400.woff	(from https://irtech.biz/TF/prolandix/brolandix/assets/css/fontawesome.min.css)
14:47:47	40564/40564	---M--	200	added ('OK')	font/ttf	date:Sat,%2008%20Dec%202018%2022:20:40%20GMT	https://irtech.biz/TF/prolandix/brolandix/assets/fonts/fa-regular-400.ttf	E:/Bhargav/templates/neelotpal3/irtech.biz/TF/prolandix/brolandix/assets/fonts/fa-regular-400.ttf	(from https://irtech.biz/TF/prolandix/brolandix/assets/css/fontawesome.min.css)
